name,host,time,value
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:29:46+00:00,24.24182768
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:29:49+00:00,24.24187794
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:29:52+00:00,24.24191313
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:29:55+00:00,24.24193776
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:29:58+00:00,27.24195501
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:01+00:00,29.34196708
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:04+00:00,30.81197553
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:07+00:00,31.84098144
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:10+00:00,32.56128558
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:13+00:00,33.06549848
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:16+00:00,30.41844751
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:19+00:00,28.56551183
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:22+00:00,27.26845685
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:25+00:00,26.36051837
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:28+00:00,25.72496143
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:31+00:00,25.28007157
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:34+00:00,25.05864867
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:37+00:00,24.90365264
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:40+00:00,24.79515542
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:43+00:00,24.71920737
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:46+00:00,24.66604373
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:49+00:00,24.62882918
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:52+00:00,24.602779
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:55+00:00,24.58454387
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:30:58+00:00,24.57177928
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:01+00:00,24.56284407
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:04+00:00,24.55658942
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:07+00:00,24.55221117
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:10+00:00,24.54914639
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:13+00:00,24.54700104
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:16+00:00,24.5454993
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:19+00:00,24.54444808
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:22+00:00,24.54371223
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:25+00:00,24.54319713
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:28+00:00,24.54283656
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:31+00:00,24.54258417
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:34+00:00,24.54240749
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:37+00:00,24.54228381
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:40+00:00,24.54219724
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:43+00:00,24.54213664
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:46+00:00,24.54209422
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:49+00:00,24.54206453
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:52+00:00,24.54204374
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:55+00:00,24.54202919
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:31:58+00:00,24.542019
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:01+00:00,24.54201188
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:04+00:00,24.54200688
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:07+00:00,24.54200339
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:10+00:00,24.54200095
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:13+00:00,24.54199923
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:16+00:00,24.54199804
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:19+00:00,24.5419972
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:22+00:00,24.63199661
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:25+00:00,24.6949962
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:28+00:00,24.73909591
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:31+00:00,24.76996571
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:34+00:00,24.79157457
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:37+00:00,24.80670077
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:40+00:00,24.81728911
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:43+00:00,24.82470095
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:46+00:00,24.82988924
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:49+00:00,24.83352104
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:52+00:00,24.8360633
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:55+00:00,24.83784288
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:32:58+00:00,24.83908859
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:01+00:00,24.83996058
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:04+00:00,24.84057098
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:07+00:00,24.84099826
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:10+00:00,24.84129735
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:13+00:00,24.84150672
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:16+00:00,24.84165327
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:19+00:00,24.84175586
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:22+00:00,24.84182768
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:25+00:00,24.84187795
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:28+00:00,24.84191313
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:31+00:00,24.84193777
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:34+00:00,24.84195501
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:37+00:00,24.84196708
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:40+00:00,27.84197553
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:43+00:00,29.94198144
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:46+00:00,31.41198558
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:49+00:00,29.44098848
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:52+00:00,28.06129051
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:55+00:00,27.09550193
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:33:58+00:00,26.41944992
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:01+00:00,25.94621352
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:04+00:00,25.61494803
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:07+00:00,25.38306219
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:10+00:00,25.31074211
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:13+00:00,25.26011805
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:16+00:00,25.2246812
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:19+00:00,25.19987542
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:22+00:00,25.18251136
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:25+00:00,25.17035653
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:28+00:00,25.16184814
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:31+00:00,25.15589227
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:34+00:00,25.15172316
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:37+00:00,25.14880478
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:40+00:00,25.14676192
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:43+00:00,25.14533192
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:46+00:00,25.14433091
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:49+00:00,25.14363021
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:52+00:00,25.14313972
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:55+00:00,25.14279638
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:34:58+00:00,25.14255603
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:01+00:00,25.1423878
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:04+00:00,25.14227003
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:07+00:00,25.14218759
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:10+00:00,25.14212989
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:13+00:00,25.14208949
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:16+00:00,25.14206122
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:19+00:00,25.14204142
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:22+00:00,25.14202757
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:25+00:00,25.14201787
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:28+00:00,25.14201108
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:31+00:00,25.14200633
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:34+00:00,25.142003
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:37+00:00,25.14200067
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:40+00:00,25.14199904
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:43+00:00,25.1419979
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:46+00:00,25.1419971
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:49+00:00,25.14199654
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:52+00:00,25.14199615
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:55+00:00,25.14199588
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:35:58+00:00,25.23199569
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:01+00:00,25.29499555
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:04+00:00,25.33909546
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:07+00:00,25.36996539
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:10+00:00,25.39157435
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:13+00:00,25.40670061
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:16+00:00,25.417289
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:19+00:00,25.42470087
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:22+00:00,25.42988918
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:25+00:00,25.433521
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:28+00:00,25.43606327
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:31+00:00,25.43784286
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:34+00:00,25.43908858
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:37+00:00,25.43996057
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:40+00:00,25.44057097
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:43+00:00,25.44099825
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:46+00:00,25.44129735
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:49+00:00,25.44150672
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:52+00:00,25.44165327
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:55+00:00,25.44175586
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:36:58+00:00,25.44182768
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:01+00:00,25.44187794
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:04+00:00,25.44191313
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:07+00:00,25.44193777
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:10+00:00,25.44195501
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:13+00:00,25.44196708
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:16+00:00,28.44197553
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:19+00:00,30.54198144
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:22+00:00,32.01198558
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:25+00:00,33.04098848
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:28+00:00,33.76129051
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:31+00:00,34.26550193
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:34+00:00,34.61844992
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:37+00:00,31.86551352
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:40+00:00,29.93845803
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:43+00:00,28.58951919
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:46+00:00,27.73526201
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:49+00:00,27.13728198
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:52+00:00,26.71869596
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:55+00:00,26.42568574
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:37:58+00:00,26.22057859
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:01+00:00,26.07700359
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:04+00:00,25.97650108
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:07+00:00,25.90614933
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:10+00:00,25.8569031
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:13+00:00,25.82243074
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:16+00:00,25.79830009
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:19+00:00,25.78140864
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:22+00:00,25.76958462
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:25+00:00,25.7613078
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:28+00:00,25.75551403
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:31+00:00,25.7514584
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:34+00:00,25.74861945
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:37+00:00,25.74663219
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:40+00:00,25.7452411
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:43+00:00,25.74426734
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:46+00:00,25.74358571
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:49+00:00,25.74310857
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:52+00:00,25.74277457
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:55+00:00,25.74254077
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:38:58+00:00,25.74237711
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:01+00:00,25.74226255
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:04+00:00,25.74218236
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:07+00:00,25.74212622
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:10+00:00,25.74208693
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:13+00:00,25.74205942
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:16+00:00,25.74204017
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:19+00:00,25.74202669
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:22+00:00,25.74201725
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:25+00:00,25.74201065
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:28+00:00,25.74200603
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:31+00:00,25.74200279
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:34+00:00,25.74200052
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:37+00:00,25.83199894
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:40+00:00,25.89499783
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:43+00:00,25.93909705
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:46+00:00,25.96996651
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:49+00:00,25.99157513
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:52+00:00,26.00670116
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:55+00:00,26.01728938
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:39:58+00:00,26.02470114
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:01+00:00,26.02988937
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:04+00:00,26.03352113
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:07+00:00,26.03606336
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:10+00:00,26.03784293
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:13+00:00,26.03908862
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:16+00:00,26.03996061
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:19+00:00,26.040571
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:22+00:00,26.04099827
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:25+00:00,26.04129736
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:28+00:00,26.04150672
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:31+00:00,26.04165328
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:34+00:00,26.04175587
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:37+00:00,26.04182768
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:40+00:00,26.04187795
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:43+00:00,26.04191313
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:46+00:00,26.04193777
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:49+00:00,26.04195501
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:52+00:00,26.04196708
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:55+00:00,26.04197553
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:40:58+00:00,26.04198144
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:01+00:00,29.04198558
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:04+00:00,31.14198848
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:07+00:00,32.61199051
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:10+00:00,33.64099193
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:13+00:00,31.36129292
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:16+00:00,29.76550362
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:19+00:00,28.6484511
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:22+00:00,27.86651434
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:25+00:00,27.31915861
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:28+00:00,27.0260096
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:31+00:00,26.82080529
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:34+00:00,26.67716228
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:37+00:00,26.57661217
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:40+00:00,26.50622709
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:43+00:00,26.45695753
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:46+00:00,26.42246884
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:49+00:00,26.39832676
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:52+00:00,26.38142731
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:55+00:00,26.36959769
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:41:58+00:00,26.36131695
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:01+00:00,26.35552044
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:04+00:00,26.35146288
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:07+00:00,26.34862259
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:10+00:00,26.34663438
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:13+00:00,26.34524264
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:16+00:00,26.34426842
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:19+00:00,26.34358647
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:22+00:00,26.3431091
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:25+00:00,26.34277494
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:28+00:00,26.34254103
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:31+00:00,26.34237729
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:34+00:00,26.34226268
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:37+00:00,26.34218245
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:40+00:00,26.34212628
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:43+00:00,26.34208697
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:46+00:00,26.34205945
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:49+00:00,26.34204019
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:52+00:00,26.3420267
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:55+00:00,26.34201726
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:42:58+00:00,26.34201066
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:01+00:00,26.34200603
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:04+00:00,26.34200279
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:07+00:00,26.34200053
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:10+00:00,26.34199894
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:13+00:00,26.43199783
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:16+00:00,26.49499705
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:19+00:00,26.53909651
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:22+00:00,26.56996613
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:25+00:00,26.59157486
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:28+00:00,26.60670097
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:31+00:00,26.61728925
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:34+00:00,26.62470105
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:37+00:00,26.62988931
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:40+00:00,26.63352109
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:43+00:00,26.63606333
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:46+00:00,26.6378429
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:49+00:00,26.6390886
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:52+00:00,26.6399606
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:55+00:00,26.64057099
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:43:58+00:00,26.64099826
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:01+00:00,26.64129736
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:04+00:00,26.64150672
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:07+00:00,26.64165328
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:10+00:00,26.64175587
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:13+00:00,26.64182768
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:16+00:00,26.64187795
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:19+00:00,26.64191313
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:22+00:00,26.64193777
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:25+00:00,26.64195501
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:28+00:00,26.64196708
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:31+00:00,26.64197553
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:34+00:00,26.64198144
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:37+00:00,30.39198558
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:40+00:00,33.10698848
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:43+00:00,35.00749051
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:46+00:00,36.33784193
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:49+00:00,34.26908792
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:52+00:00,32.82096012
storage_service_cpu_usage_percentage,localhost:1080,2025-08-14T13:44:55+00:00,31.80727065
